,All Items,Food,Food Excl Food Serving Services,Bread & Cereals,Rice,Flour,Bread,Noodles & Pasta,Biscuits & Cookies,Cakes & Pastries,Other Cereals,Meat,"Pork, Chilled","Beef, Chilled","Mutton, Chilled","Poultry, Chilled","Meat, Frozen",Meat Preparations,Fish & Seafood,"Fish, Chilled","Fish, Frozen",Other Seafood,Seafood Preparations,"Milk, Cheese & Eggs",Formula Milk Powder,Other Milk & Dairy Products,Eggs,Oils & Fats,Butter & Other Fats,Cooking Oils,Fruits,"Tropical Fruits, Fresh","Citrus, Berries & Other Fruits, Fresh",Preserved Fruits & Nuts,Vegetables,"Leafy Vegetables, Fresh","Fruit Vegetables, Fresh","Root Vegetables, Fresh",Other Vegetables & Preparations,"Sugar, Preserves & Confectionery",Sugar,Confectionery & Ice-cream,Sugar Preserves & Spread,Non-alcoholic Beverages,Coffee & Tea,Soft Drinks,Other Beverages,Other Food,Food Serving Services,Restaurant Food,Fast Food,Hawker Food,Hawker Centres,Food Courts & Coffee Shops,Catered Food,Clothing & Footwear,Clothing,Men's Clothing,Women's Clothing,Children's Clothing,Other Articles & Related Services,Footwear,Men's Footwear,Women's Footwear,Children's Footwear,Housing & Utilities,Accommodation3,Utilities & Other Fuels,Water Supply,Refuse Collection,Electricity,Gas,Household Durables & Services,Household Durables,Furniture,Furnishings,Other Household Textiles,Household Appliances,Utensils & Others,Household Services & Supplies,Non-durable Household Goods,Domestic & Household Services,Health Care,Medicines & Health Products,Medicines & Vitamins,Medical Products,Outpatient Services,Fees At Polyclinics,Fees At General Practitioners (GP) Clinics,Fees At Specialist Outpatient Clinics,Dental Services,Paramedical Services,Hospital Services,Health Insurance,Transport,Private Transport,Cars,Motorcycles,Petrol,Other Private Transport,Public Transport,Bus & Train Fares,Point-to-point Transport Services2,Other Public Transport,Other Transport Services,Air Fares,Other Transport,Communication,Postage & Courier Services,Telecommunication Equipment,Telecommunication Services,Recreation & Culture,Recreational & Cultural Goods,Information Processing Equipment,Audio-visual Equipment & Others,Games & Toys,Pets & Related Products,Other Recreational & Cultural Goods,Recreational & Cultural Services,Sport Services & Other Fees,Cinema Tickets,Charges To Places Of Interest,Other Recreational & Cultural Services,"Newspapers, Books & Stationery",Newspapers & Magazines,Books & Stationery,Holiday Expenses,Package Tours,Hotels & Other Expenses,Education,Tuition & Other Fees,Primary Education,Secondary Education,"Other General, Vocational & Higher Education ",Enrichment & Supplementary Courses ,Textbooks & Study Guides,Miscellaneous Goods & Services,Personal Care,Hairdressing,Personal Grooming Services,Other Personal Care,Alcoholic Drinks & Tobacco,Spirits & Wine,Beer,Cigarettes,Personal Effects,Jewellery & Watches,Other Personal Effects,Social Services,Other Miscellaneous Services,All Items Less Imputed Rentals On Owner-occupied Accommodation3,All Items Less Accommodation3
2005 May,76.72,71.038,68.034,68.436,na,na,na,na,na,na,na,72.766,na,na,na,na,na,na,65.353,na,na,na,na,61.994,na,na,na,64.175,na,na,63.361,na,na,na,69.003,na,na,na,na,75.206,na,na,na,77.642,na,na,na,70.614,73.393,71.186,80.018,73.666,na,na,80.564,93.12,92.864,na,na,na,93.309,94.11,na,na,na,74.893,75.56,74.406,na,na,na,na,78.953,98.677,na,na,na,na,na,71.271,na,na,71.435,80.346,na,na,72.277,na,na,na,na,na,61.011,86.936,74.071,72.844,na,na,na,na,81.333,na,na,na,87.991,na,na,106.795,79.047,183.296,104.274,88.952,125.803,na,na,na,na,na,91.076,na,na,na,na,84.095,na,na,76.136,na,na,64.098,63.869,na,na,na,na,77.008,87.034,93.157,na,na,na,81.057,na,na,na,91.292,na,na,na,na,na,76.479
2005 Jun,76.02,71.022,68,68.601,na,na,na,na,na,na,na,72.451,na,na,na,na,na,na,65.257,na,na,na,na,62.3,na,na,na,63.819,na,na,63.686,na,na,na,68.473,na,na,na,na,75.265,na,na,na,77.621,na,na,na,71.009,73.392,71.186,80.018,73.665,na,na,80.564,89.883,89.451,na,na,na,88.79,91.622,na,na,na,72.258,72.034,74.406,na,na,na,na,78.867,98.221,na,na,na,na,na,71.376,na,na,71.492,80.562,na,na,72.314,na,na,na,na,na,61.012,86.936,73.618,72.209,na,na,na,na,81.333,na,na,na,87.977,na,na,106.95,79.047,189.027,104.274,88.526,125.667,na,na,na,na,na,91.184,na,na,na,na,84.093,na,na,75.28,na,na,64.206,63.981,na,na,na,na,77.008,86.8,93.024,na,na,na,81.012,na,na,na,89.861,na,na,na,na,na,76.238
2005 Jul,76.817,71.104,68.079,68.84,na,na,na,na,na,na,na,72.388,na,na,na,na,na,na,65.488,na,na,na,na,62.295,na,na,na,63.953,na,na,63.79,na,na,na,68.16,na,na,na,na,75.467,na,na,na,77.933,na,na,na,71.162,73.476,71.504,80.044,73.697,na,na,80.564,89.734,89.12,na,na,na,89.877,91.959,na,na,na,76.167,75.592,79.452,na,na,na,na,78.933,98.07,na,na,na,na,na,71.559,na,na,71.676,81.172,na,na,72.493,na,na,na,na,na,61.012,86.936,73.816,72.1,na,na,na,na,82.436,na,na,na,87.441,na,na,106.884,79.047,186.598,104.274,88.017,125.828,na,na,na,na,na,91.218,na,na,na,na,84.107,na,na,74.188,na,na,64.765,64.563,na,na,na,na,77.05,87.013,93.072,na,na,na,81.089,na,na,na,91.525,na,na,na,na,na,76.586
2005 Aug,77.18,71.187,68.13,68.418,na,na,na,na,na,na,na,72.383,na,na,na,na,na,na,66.371,na,na,na,na,62.651,na,na,na,64.466,na,na,63.605,na,na,na,67.676,na,na,na,na,75.255,na,na,na,77.796,na,na,na,71.176,73.586,71.643,80.044,73.812,na,na,80.564,93.128,92.549,na,na,na,94.572,95.113,na,na,na,76.152,75.572,79.452,na,na,na,na,78.892,98.136,na,na,na,na,na,71.461,na,na,71.672,81.125,na,na,72.493,na,na,na,na,na,61.026,86.936,74.91,73.644,na,na,na,na,82.435,na,na,na,87.011,na,na,106.699,79.047,179.758,104.274,88.234,125.653,na,na,na,na,na,91.2,na,na,na,na,84.131,na,na,74.683,na,na,65.023,64.834,na,na,na,na,77.05,87.724,93.313,na,na,na,81.043,na,na,na,96.914,na,na,na,na,na,77.009
2005 Sep,77.289,71.155,68.103,68.945,na,na,na,na,na,na,na,72.555,na,na,na,na,na,na,65.831,na,na,na,na,62.585,na,na,na,64.665,na,na,63.71,na,na,na,66.876,na,na,na,na,76.049,na,na,na,77.962,na,na,na,71.64,73.55,71.643,79.781,73.787,na,na,80.564,92.707,92.239,na,na,na,95.53,94.019,na,na,na,75.783,75.046,79.547,na,na,na,na,78.893,98.204,na,na,na,na,na,71.425,na,na,71.725,81.303,na,na,72.452,na,na,na,na,na,61.121,86.936,75.786,74.881,na,na,na,na,82.436,na,na,na,86.686,na,na,106.447,79.047,170.403,104.274,88.863,125.251,na,na,na,na,na,91.016,na,na,na,na,84.131,na,na,76.162,na,na,65.202,65.003,na,na,na,na,77.478,87.466,93.666,na,na,na,81.052,na,na,na,93.392,na,na,na,na,na,77.22
2005 Oct,77.604,71.344,68.489,68.996,na,na,na,na,na,na,na,73.717,na,na,na,na,na,na,66.379,na,na,na,na,62.805,na,na,na,64.042,na,na,63.623,na,na,na,67.771,na,na,na,na,76.266,na,na,na,77.592,na,na,na,71.42,73.578,71.64,79.913,73.814,na,na,80.564,93.989,94.219,na,na,na,93.582,93.337,na,na,na,76.949,75.609,82.552,na,na,na,na,78.743,97.856,na,na,na,na,na,71.375,na,na,71.877,81.299,na,na,72.7,na,na,na,na,na,61.291,86.936,75.281,74.176,na,na,na,na,82.454,na,na,na,86.172,na,na,106.277,79.047,164.129,104.274,89.814,125.149,na,na,na,na,na,90.967,na,na,na,na,84.209,na,na,78.109,na,na,65.37,65.117,na,na,na,na,79.011,87.556,93.752,na,na,na,81.092,na,na,na,93.478,na,na,na,na,na,77.493
2005 Nov,77.509,71.383,68.527,69.115,na,na,na,na,na,na,na,73.896,na,na,na,na,na,na,66.315,na,na,na,na,62.606,na,na,na,63.8,na,na,63.497,na,na,na,67.981,na,na,na,na,76.451,na,na,na,77.534,na,na,na,71.937,73.618,71.645,79.913,73.866,na,na,80.564,95.491,95.622,na,na,na,94.421,95.349,na,na,na,77.09,75.608,83.126,na,na,na,na,78.988,98.658,na,na,na,na,na,71.336,na,na,71.916,81.468,na,na,72.715,na,na,na,na,na,61.291,86.936,73.998,72.378,na,na,na,na,82.444,na,na,na,86.19,na,na,106.716,79.047,180.387,104.274,89.785,125.213,na,na,na,na,na,91.24,na,na,na,na,84.346,na,na,77.875,na,na,65.375,65.121,na,na,na,na,79.011,87.852,93.922,na,na,na,81.193,na,na,na,95.054,na,na,na,na,na,77.384
2005 Dec,77.534,71.547,68.737,69.277,na,na,na,na,na,na,na,74.044,na,na,na,na,na,na,66.178,na,na,na,na,62.557,na,na,na,63.895,na,na,63.528,na,na,na,69.325,na,na,na,na,76.299,na,na,na,77.761,na,na,na,72.261,73.746,72.165,79.913,73.912,na,na,80.564,93.851,93.949,na,na,na,93.091,93.732,na,na,na,77.119,75.647,83.126,na,na,na,na,79.001,98.682,na,na,na,na,na,71.343,na,na,71.784,80.802,na,na,72.715,na,na,na,na,na,61.282,86.936,73.85,72.165,na,na,na,na,82.444,na,na,na,86.465,na,na,106.918,79.047,187.854,104.274,90.588,124.936,na,na,na,na,na,91.406,na,na,na,na,84.479,na,na,79.477,na,na,65.384,65.115,na,na,na,na,79.402,87.327,93.491,na,na,na,81.053,na,na,na,92.618,na,na,na,na,na,77.406
2006 Jan,77.355,72.217,70.142,69.472,na,na,na,na,na,na,na,74.594,na,na,na,na,na,na,70.71,na,na,na,na,63.082,na,na,na,64.104,na,na,63.596,na,na,na,72.398,na,na,na,na,76.397,na,na,na,77.333,na,na,na,71.687,73.822,71.598,80.657,74.086,na,na,80.564,92.219,92.706,na,na,na,91.158,90.691,na,na,na,75.734,72.689,86.451,na,na,na,na,78.79,98.159,na,na,na,na,na,71.289,na,na,71.988,81.562,na,na,72.829,na,na,na,na,na,61.324,86.936,73.384,71.443,na,na,na,na,82.627,na,na,na,86.548,na,na,106.788,79.047,183.026,104.274,89.901,125.115,na,na,na,na,na,91.464,na,na,na,na,84.487,na,na,78.01,na,na,66.21,65.977,na,na,na,na,79.435,88.028,93.618,na,na,na,81.072,na,na,na,93.901,na,na,na,na,na,77.675
2006 Feb,77.509,71.734,69.022,69.666,na,na,na,na,na,na,na,74.142,na,na,na,na,na,na,67.48,na,na,na,na,63.069,na,na,na,64.799,na,na,63.92,na,na,na,67.629,na,na,na,na,77.058,na,na,na,78.149,na,na,na,72.196,73.852,71.6,80.657,74.127,na,na,80.564,94.044,94.534,na,na,na,92.652,92.617,na,na,na,78.041,75.695,86.702,na,na,na,na,78.985,98.677,na,na,na,na,na,71.32,na,na,71.956,82.03,na,na,72.485,na,na,na,na,na,61.345,86.936,72.529,70.246,na,na,na,na,82.627,na,na,na,86.508,na,na,106.871,79.047,186.132,104.274,88.92,124.11,na,na,na,na,na,91.464,na,na,na,na,84.606,na,na,76.351,na,na,66.194,65.96,na,na,na,na,79.435,88.437,94.132,na,na,na,81.082,na,na,na,95.495,na,na,na,na,na,77.369
2006 Mar,77.252,71.734,68.692,69.689,na,na,na,na,na,na,na,73.813,na,na,na,na,na,na,67.002,na,na,na,na,62.73,na,na,na,64.872,na,na,64.452,na,na,na,65.624,na,na,na,na,78.387,na,na,na,77.995,na,na,na,72.503,74.121,71.631,80.657,74.479,na,na,80.564,95.492,96.088,na,na,na,95.358,93.513,na,na,na,76.625,73.799,86.702,na,na,na,na,79.107,98.965,na,na,na,na,na,71.358,na,na,71.928,81.892,na,na,72.485,na,na,na,na,na,61.339,86.936,72.556,70.281,na,na,na,na,82.67,na,na,na,85.857,na,na,105.89,79.047,171.693,103.666,88.863,123.972,na,na,na,na,na,91.494,na,na,na,na,84.642,na,na,76.261,na,na,66.18,65.946,na,na,na,na,79.435,88.405,93.945,na,na,na,81.154,na,na,na,95.648,na,na,na,na,na,77.377
2006 Apr,77.673,72.02,69.097,69.653,na,na,na,na,na,na,na,73.946,na,na,na,na,na,na,66.887,na,na,na,na,63.028,na,na,na,64.78,na,na,64.327,na,na,na,68.139,na,na,na,na,81.024,na,na,na,78.086,na,na,na,72.563,74.31,72.199,80.605,74.601,na,na,80.564,95.257,95.919,na,na,na,93.381,93.321,na,na,na,77.835,75.822,85.487,na,na,na,na,78.915,98.348,na,na,na,na,na,71.386,na,na,72.165,82.54,na,na,72.74,na,na,na,na,na,61.388,86.936,73.565,71.692,na,na,na,na,82.679,na,na,na,85.964,na,na,105.569,79.047,159.756,103.666,88.316,123.95,na,na,na,na,na,91.565,na,na,na,na,84.705,na,na,75.123,na,na,66.261,66.03,na,na,na,na,79.435,88.578,94.21,na,na,na,81.181,na,na,na,96.088,na,na,na,na,na,77.538
2006 May,77.556,72.16,69.338,69.349,na,na,na,na,na,na,na,74.306,na,na,na,na,na,na,67.403,na,na,na,na,63.06,na,na,na,65.184,na,na,64.206,na,na,na,68.546,na,na,na,na,84.207,na,na,na,77.977,na,na,na,72.719,74.367,72.191,81.109,74.636,na,na,80.564,94.156,94.867,na,na,na,93.959,91.733,na,na,na,77.832,75.817,85.487,na,na,na,na,78.793,98.125,na,na,na,na,na,71.312,na,na,72.238,82.803,na,na,72.801,na,na,na,na,na,61.387,86.936,73.395,71.43,na,na,na,na,82.679,na,na,na,87.077,na,na,106.088,79.047,157.091,104.274,87.226,122.872,na,na,na,na,na,91.605,na,na,na,na,84.966,na,na,73.219,na,na,66.263,66.033,na,na,na,na,79.435,88.36,93.922,na,na,na,81.113,na,na,na,95.406,na,na,na,na,na,77.404
2006 Jun,77.069,72.269,69.475,69.369,na,na,na,na,na,na,na,74.209,na,na,na,na,na,na,67.691,na,na,na,na,63.42,na,na,na,65.273,na,na,64.19,na,na,na,68.74,na,na,na,na,83.527,na,na,na,79.066,na,na,na,72.339,74.453,72.216,81.109,74.745,na,na,80.564,90.88,91.172,na,na,na,89.613,90.057,na,na,na,76.362,73.953,85.175,na,na,na,na,78.694,97.683,na,na,na,na,na,71.389,na,na,72.242,82.826,na,na,72.801,na,na,na,na,na,61.384,86.936,72.618,70.338,na,na,na,na,82.679,na,na,na,87.148,na,na,105.482,79.047,161.265,103.536,87.216,121.325,na,na,na,na,na,91.588,na,na,na,na,85.069,na,na,73.702,na,na,66.268,66.038,na,na,na,na,79.435,88.508,93.894,na,na,na,82.005,na,na,na,93.338,na,na,na,na,na,77.141
2006 Jul,77.651,72.422,69.676,69.166,na,na,na,na,na,na,na,73.972,na,na,na,na,na,na,69.469,na,na,na,na,63.538,na,na,na,65.344,na,na,64.286,na,na,na,67.748,na,na,na,na,83.394,na,na,na,79.629,na,na,na,72.653,74.567,72.667,81.109,74.789,na,na,80.564,93.232,93.362,na,na,na,92.666,92.946,na,na,na,78.175,75.846,86.786,na,na,na,na,78.85,98.072,na,na,na,na,na,71.428,na,na,72.312,82.719,na,na,73.04,na,na,na,na,na,61.388,86.936,73.412,70.587,na,na,na,na,85.073,na,na,na,87.329,na,na,105.862,79.047,153.757,104.134,86.452,120.791,na,na,na,na,na,91.635,na,na,na,na,84.984,na,na,72.348,na,na,66.753,66.527,na,na,na,na,79.869,88.769,94.005,na,na,na,82.108,na,na,na,94.859,na,na,na,na,na,77.509
2006 Aug,77.694,72.411,69.565,69.104,na,na,na,na,na,na,na,73.781,na,na,na,na,na,na,69.18,na,na,na,na,63.493,na,na,na,65.234,na,na,64.587,na,na,na,67.446,na,na,na,na,83.589,na,na,na,79.954,na,na,na,71.761,74.639,72.667,81.109,74.885,na,na,80.564,95.052,95.344,na,na,na,95.918,93.99,na,na,na,78.159,75.895,86.573,na,na,na,na,78.785,97.845,na,na,na,na,na,71.448,na,na,72.283,82.569,na,na,73.04,na,na,na,na,na,61.388,86.936,73.378,70.098,na,na,na,na,86.328,na,na,na,86.849,na,na,105.62,79.047,144.808,104.134,86.286,120.401,na,na,na,na,na,91.615,na,na,na,na,84.984,na,na,72.155,na,na,66.832,66.61,na,na,na,na,79.869,89.302,93.825,na,na,na,82.338,na,na,na,97.343,na,na,na,na,na,77.551
2006 Sep,77.627,72.397,69.647,69.808,na,na,na,na,na,na,na,73.65,na,na,na,na,na,na,68.384,na,na,na,na,63.218,na,na,na,65.106,na,na,65.339,na,na,na,67.929,na,na,na,na,83.599,na,na,na,79.823,na,na,na,72.89,74.546,72.712,81.109,74.75,na,na,80.564,93.959,93.895,na,na,na,95.241,94.09,na,na,na,77.74,75.39,86.401,na,na,na,na,78.658,97.526,na,na,na,na,na,71.417,na,na,72.371,82.825,na,na,73.079,na,na,na,na,na,61.455,86.936,73.347,70.06,na,na,na,na,86.328,na,na,na,86.576,na,na,105.559,79.047,142.528,104.134,86.777,120.306,na,na,na,na,na,91.615,na,na,na,na,84.984,na,na,73.172,na,na,67.104,66.894,na,na,na,na,79.869,89.093,93.968,na,na,na,82.314,na,na,na,95.113,na,na,na,na,na,77.554
2006 Oct,77.93,72.436,69.625,69.724,na,na,na,na,na,na,na,73.486,na,na,na,na,na,na,68.461,na,na,na,na,63.634,na,na,na,64.943,na,na,65.236,na,na,na,67.5,na,na,na,na,83.401,na,na,na,80.212,na,na,na,73.323,74.635,73.174,81.164,74.752,na,na,80.564,94.495,94.607,na,na,na,94.645,94.191,na,na,na,78.36,75.849,87.526,na,na,na,na,78.785,97.757,na,na,na,na,na,71.494,na,na,72.465,82.98,na,na,73.249,na,na,na,na,na,61.455,86.936,73.615,70.16,na,na,na,na,87.072,na,na,na,86.965,na,na,105.507,79.047,140.621,104.134,87.513,120.452,na,na,na,na,na,91.586,na,na,na,na,84.984,na,na,74.613,na,na,67.283,66.983,na,na,na,na,82.291,89.656,94.098,na,na,na,82.269,na,na,na,98.045,na,na,na,na,na,77.831
2006 Nov,77.93,72.55,69.834,69.869,na,na,na,na,na,na,na,73.94,na,na,na,na,na,na,67.439,na,na,na,na,63.427,na,na,na,64.909,na,na,65.818,na,na,na,69.581,na,na,na,na,83.808,na,na,na,80.365,na,na,na,73.013,74.671,73.271,81.382,74.758,na,na,80.564,94.731,94.726,na,na,na,94.875,94.856,na,na,na,78.388,75.883,87.534,na,na,na,na,78.92,97.896,na,na,na,na,na,71.632,na,na,72.555,83.025,na,na,73.318,na,na,na,na,na,61.612,86.936,72.485,68.576,na,na,na,na,87.09,na,na,na,86.58,na,na,105.547,79.047,142.083,104.134,89.105,120.218,na,na,na,na,na,91.586,na,na,na,na,85.068,na,na,77.868,na,na,67.241,66.939,na,na,na,na,82.291,89.565,94.403,na,na,na,82.262,na,na,na,96.182,na,na,na,na,na,77.826
2006 Dec,78.161,72.787,70.237,70.024,na,na,na,na,na,na,na,73.796,na,na,na,na,na,na,67.183,na,na,na,na,64.129,na,na,na,65.281,na,na,65.844,na,na,na,72.122,na,na,na,na,84.24,na,na,na,80.731,na,na,na,73.398,74.774,73.836,81.382,74.759,na,na,80.564,93.516,93.568,na,na,na,92.251,93.631,na,na,na,78.42,75.924,87.535,na,na,na,na,78.995,97.972,na,na,na,na,na,71.708,na,na,72.572,82.815,na,na,73.327,na,na,na,na,na,61.763,86.936,72.974,69.248,na,na,na,na,87.092,na,na,na,87.211,na,na,105.507,84.514,139.494,104.134,90.34,120.046,na,na,na,na,na,91.367,na,na,na,na,85.093,na,na,80.495,na,na,67.236,66.934,na,na,na,na,82.291,89.579,94.444,na,na,na,82.259,na,na,na,96.158,na,na,na,na,na,78.086
2007 Jan,76.904,73.355,71.524,69.992,na,na,na,na,na,na,na,73.916,na,na,na,na,na,na,70.152,na,na,na,na,64.344,na,na,na,65.724,na,na,65.728,na,na,na,77.957,na,na,na,na,85.013,na,na,na,80.235,na,na,na,72.862,74.761,73.579,81.939,74.789,na,na,80.564,92.4,92.369,na,na,na,91.814,92.667,na,na,na,75.237,68.954,83.457,na,na,na,na,78.676,96.998,na,na,na,na,na,71.724,na,na,72.717,82.933,na,na,73.448,na,na,na,na,na,62.032,86.701,72.395,68.387,na,na,na,na,87.246,na,na,na,86.886,na,na,105.506,91.084,144.334,104.134,89.309,119.842,na,na,na,na,na,91.055,na,na,na,na,85.087,na,na,78.633,na,na,67.805,67.525,na,na,na,na,82.375,89.765,94.779,na,na,na,82.276,na,na,na,97.429,na,na,na,na,na,77.843
2007 Feb,77.479,73.627,71.959,69.81,na,na,na,na,na,na,na,75.43,na,na,na,na,na,na,74.479,na,na,na,na,64.441,na,na,na,65.525,na,na,65.498,na,na,na,73.124,na,na,na,na,84.947,na,na,na,80.666,na,na,na,72.924,74.903,73.816,82.28,74.892,na,na,80.564,93.883,94.169,na,na,na,93.402,93.027,na,na,na,77.483,73.042,83.398,na,na,na,na,78.884,97.523,na,na,na,na,na,71.771,na,na,73.099,83.381,na,na,73.484,na,na,na,na,na,62.827,86.701,71.722,67.448,na,na,na,na,87.246,na,na,na,86.581,na,na,105.734,91.084,150.038,104.134,89.2,120.222,na,na,na,na,na,91.055,na,na,na,na,85.087,na,na,78.285,na,na,67.923,67.648,na,na,na,na,82.375,89.692,94.876,na,na,na,82.24,na,na,na,96.404,na,na,na,na,na,77.881
2007 Mar,77.43,72.934,70.472,70.415,na,na,na,na,na,na,na,74.471,na,na,na,na,na,na,68.323,na,na,na,na,63.822,na,na,na,66.464,na,na,65.311,na,na,na,70.85,na,na,na,na,85.379,na,na,na,81.3,na,na,na,73.3,74.85,73.593,81.965,74.875,na,na,80.564,96.045,96.604,na,na,na,95.916,94.212,na,na,na,77.466,74.231,83.367,na,na,na,na,78.949,97.791,na,na,na,na,na,71.732,na,na,73.215,83.215,na,na,73.883,na,na,na,na,na,62.821,86.701,71.2,66.725,na,na,na,na,87.25,na,na,na,86.085,na,na,105.778,91.084,149.336,104.134,89.579,119.783,na,na,na,na,na,91.066,na,na,na,na,85.004,na,na,79.209,na,na,67.872,67.595,na,na,na,na,82.375,89.845,94.573,na,na,na,82.276,na,na,na,98.518,na,na,na,na,na,77.696
2007 Apr,78.025,72.87,70.243,70.723,na,na,na,na,na,na,na,74.223,na,na,na,na,na,na,67.172,na,na,na,na,63.761,na,na,na,67.361,na,na,65.504,na,na,na,70.105,na,na,na,na,85.53,na,na,na,81.541,na,na,na,73.887,74.92,73.912,81.831,74.879,na,na,82.083,96.066,96.6,na,na,na,96.51,94.226,na,na,na,77.008,75.676,80.875,na,na,na,na,79.281,97.768,na,na,na,na,na,72.262,na,na,73.916,84.002,na,na,74.607,na,na,na,na,na,63.693,86.311,73.009,69.243,na,na,na,na,87.255,na,na,na,86.967,na,na,105.64,91.084,151.058,104.134,90.758,118.662,na,na,na,na,na,91.126,na,na,na,na,85.035,na,na,81.92,na,na,67.17,66.862,na,na,na,na,82.375,89.934,94.853,na,na,na,82.328,na,na,na,97.694,na,na,na,na,na,78.029
2007 May,78.537,73.153,70.832,70.923,na,na,na,na,na,na,na,73.965,na,na,na,na,na,na,68.22,na,na,na,na,65.772,na,na,na,67.843,na,na,66.506,na,na,na,70.684,na,na,na,na,83.933,na,na,na,81.625,na,na,na,74.308,74.955,73.926,81.831,74.924,na,na,82.083,94.226,94.41,na,na,na,93.016,93.874,na,na,na,77.016,76.78,80.875,na,na,na,na,79.573,97.574,na,na,na,na,na,72.822,na,na,74.354,84.053,na,na,75.107,na,na,na,na,na,64.367,86.311,74.418,71.198,na,na,na,na,87.255,na,na,na,88.128,na,na,106.069,91.084,152.357,104.576,89.663,118.697,na,na,na,na,na,91.662,na,na,na,na,85.089,na,na,79.461,na,na,67.173,66.864,na,na,na,na,82.375,89.571,94.461,na,na,na,82.352,na,na,na,96.574,na,na,na,na,na,78.261
2007 Jun,78.384,73.458,71.347,71.45,na,na,na,na,na,na,na,73.823,na,na,na,na,na,na,68.555,na,na,na,na,66.606,na,na,na,68.644,na,na,66.82,na,na,na,71.811,na,na,na,na,84.536,na,na,na,82.891,na,na,na,74.514,75.09,73.912,81.831,75.108,na,na,82.083,90.852,90.55,na,na,na,89.544,92.179,na,na,na,74.726,75.274,80.806,na,na,na,na,79.463,96.806,na,na,na,na,na,73.055,na,na,74.713,84.883,na,na,75.338,na,na,na,na,na,64.685,86.311,75.091,72.13,na,na,na,na,87.271,na,na,na,88.428,na,na,106.078,91.084,153.551,104.576,90.104,117.802,na,na,na,na,na,91.693,na,na,na,na,85.099,na,na,80.634,na,na,67.181,66.873,na,na,na,na,82.375,89.612,94.756,na,na,na,82.352,na,na,na,95.9,na,na,na,na,na,78.443
2007 Jul,79.958,74.526,72.293,72.174,na,na,na,na,na,na,na,74.473,na,na,na,na,na,na,69.42,na,na,na,na,67.77,na,na,na,70.931,na,na,68.123,na,na,na,72.688,na,na,na,na,85.361,na,na,na,84.12,na,na,na,75.511,76.256,75.507,83.38,76.142,na,na,82.695,94.392,93.83,na,na,na,95.184,96.417,na,na,na,78.973,78.823,86.242,na,na,na,na,78.911,97.33,na,na,na,na,na,71.915,na,na,76.283,87.373,na,na,76.922,na,na,na,na,na,65.889,87.147,75.785,73.095,na,na,na,na,87.288,na,na,na,88.496,na,na,107.385,91.942,152.222,105.972,90.132,117.294,na,na,na,na,na,93.91,na,na,na,na,85.891,na,na,79.7,na,na,68.944,68.648,na,na,na,na,84.032,91.614,96.037,na,na,na,85.007,na,na,na,97.141,na,na,na,na,na,79.691
2007 Aug,80.374,74.773,72.566,71.799,na,na,na,na,na,na,na,74.995,na,na,na,na,na,na,70.005,na,na,na,na,68.105,na,na,na,71.067,na,na,68.405,na,na,na,73.78,na,na,na,na,84.92,na,na,na,83.836,na,na,na,74.699,76.482,75.572,83.382,76.428,na,na,82.695,95.767,95.33,na,na,na,96.475,97.395,na,na,na,79.117,79.811,86.47,na,na,na,na,79.223,98.129,na,na,na,na,na,71.981,na,na,76.475,88,na,na,76.984,na,na,na,na,na,66.024,87.147,76.281,73.78,na,na,na,na,87.288,na,na,na,89.042,na,na,107.286,91.942,147.284,105.972,90.304,117.34,na,na,na,na,na,94.733,na,na,na,na,85.926,na,na,79.665,na,na,68.955,68.66,na,na,na,na,84.032,92.076,96.701,na,na,na,85.016,na,na,na,99.661,na,na,na,na,na,79.994
2007 Sep,79.963,75.092,73.005,72.381,na,na,na,na,na,na,na,75.701,na,na,na,na,na,na,69.606,na,na,na,na,69.638,na,na,na,71.361,na,na,69.247,na,na,na,73.063,na,na,na,na,85.521,na,na,na,85.692,na,na,na,75.054,76.705,75.576,83.278,76.728,na,na,82.695,94.792,94.318,na,na,na,95.492,96.523,na,na,na,78.093,77.528,86.456,na,na,na,na,79.023,97.505,na,na,na,na,na,71.998,na,na,76.473,88.111,na,na,76.995,na,na,na,na,na,65.946,87.147,75.156,72.186,na,na,na,na,87.288,na,na,na,89.781,na,na,106.978,91.942,146.955,105.661,91.041,117.491,na,na,na,na,na,94.733,na,na,na,na,85.98,na,na,81.08,na,na,69.28,69,na,na,na,na,84.032,91.969,96.383,na,na,na,85.052,na,na,na,98.418,na,na,na,na,na,79.912
2007 Oct,81.095,75.479,73.502,73.139,na,na,na,na,na,na,na,77.473,na,na,na,na,na,na,69.689,na,na,na,na,70.065,na,na,na,73.729,na,na,69.395,na,na,na,72.018,na,na,na,na,87.421,na,na,na,86.002,na,na,na,75.053,77.001,76.541,83.278,76.88,na,na,84.106,94.32,94.257,na,na,na,93.689,94.77,na,na,na,80.565,80.68,88.99,na,na,na,na,78.936,97.141,na,na,na,na,na,72.055,na,na,76.752,88.957,na,na,77.324,na,na,na,na,na,65.927,87.147,77.394,75.138,na,na,na,na,87.759,na,na,na,90.731,na,na,108.383,91.942,149.98,105.661,92.219,116.172,na,na,na,na,na,95.644,na,na,na,na,85.978,na,na,83.492,na,na,69.34,68.994,na,na,na,na,85.698,91.808,96.169,na,na,na,85.127,na,na,na,96.947,na,na,na,na,na,80.694
