,All Items,Food,Food Excl Food Serving Services,Bread & Cereals,Rice,Flour,Bread,Noodles & Pasta,Biscuits & Cookies,Cakes & Pastries,Other Cereals,Meat,"Pork, Chilled","Beef, Chilled","Mutton, Chilled","Poultry, Chilled","Meat, Frozen",Meat Preparations,Fish & Seafood,"Fish, Chilled","Fish, Frozen",Other Seafood,Seafood Preparations,"Milk, Cheese & Eggs",Formula Milk Powder,Other Milk & Dairy Products,Eggs,Oils & Fats,Butter & Other Fats,Cooking Oils,Fruits,"Tropical Fruits, Fresh","Citrus, Berries & Other Fruits, Fresh",Preserved Fruits & Nuts,Vegetables,"Leafy Vegetables, Fresh","Fruit Vegetables, Fresh","Root Vegetables, Fresh",Other Vegetables & Preparations,"Sugar, Preserves & Confectionery",Sugar,Confectionery & Ice-cream,Sugar Preserves & Spread,Non-alcoholic Beverages,Coffee & Tea,Soft Drinks,Other Beverages,Other Food,Food Serving Services,Restaurant Food,Fast Food,Hawker Food,Hawker Centres,Food Courts & Coffee Shops,Catered Food,Clothing & Footwear,Clothing,Men's Clothing,Women's Clothing,Children's Clothing,Other Articles & Related Services,Footwear,Men's Footwear,Women's Footwear,Children's Footwear,Housing & Utilities,Accommodation3,Utilities & Other Fuels,Water Supply,Refuse Collection,Electricity,Gas,Household Durables & Services,Household Durables,Furniture,Furnishings,Other Household Textiles,Household Appliances,Utensils & Others,Household Services & Supplies,Non-durable Household Goods,Domestic & Household Services,Health Care,Medicines & Health Products,Medicines & Vitamins,Medical Products,Outpatient Services,Fees At Polyclinics,Fees At General Practitioners (GP) Clinics,Fees At Specialist Outpatient Clinics,Dental Services,Paramedical Services,Hospital Services,Health Insurance,Transport,Private Transport,Cars,Motorcycles,Petrol,Other Private Transport,Public Transport,Bus & Train Fares,Point-to-point Transport Services2,Other Public Transport,Other Transport Services,Air Fares,Other Transport,Communication,Postage & Courier Services,Telecommunication Equipment,Telecommunication Services,Recreation & Culture,Recreational & Cultural Goods,Information Processing Equipment,Audio-visual Equipment & Others,Games & Toys,Pets & Related Products,Other Recreational & Cultural Goods,Recreational & Cultural Services,Sport Services & Other Fees,Cinema Tickets,Charges To Places Of Interest,Other Recreational & Cultural Services,"Newspapers, Books & Stationery",Newspapers & Magazines,Books & Stationery,Holiday Expenses,Package Tours,Hotels & Other Expenses,Education,Tuition & Other Fees,Primary Education,Secondary Education,"Other General, Vocational & Higher Education",Enrichment & Supplementary Courses,Textbooks & Study Guides,Miscellaneous Goods & Services,Personal Care,Hairdressing,Personal Grooming Services,Other Personal Care,Alcoholic Drinks & Tobacco,Spirits & Wine,Beer,Cigarettes,Personal Effects,Jewellery & Watches,Other Personal Effects,Social Services,Other Miscellaneous Services,All Items Less Imputed Rentals On Owner-occupied Accommodation3,All Items Less Accommodation3
2006 H2,77.832,72.501,69.764,69.616,na,na,na,na,na,na,na,73.771,na,na,na,na,na,na,68.353,na,na,na,na,63.573,na,na,na,65.136,na,na,65.185,na,na,na,68.721,na,na,na,na,83.672,na,na,na,80.119,na,na,na,72.84,74.639,73.055,81.209,74.782,na,na,80.564,94.164,94.25,na,na,na,94.266,93.951,na,na,na,78.207,75.798,87.059,na,na,na,na,78.832,97.845,na,na,na,na,na,71.521,na,na,72.426,82.822,na,na,73.176,na,na,na,na,na,61.51,86.936,73.202,69.788,na,na,na,na,86.497,na,na,na,86.918,na,na,105.6,79.958,143.882,104.134,87.746,120.369,na,na,na,na,na,91.567,na,na,na,na,85.016,na,na,75.109,na,na,67.075,66.815,na,na,na,na,81.08,89.327,94.124,na,na,na,82.258,na,na,na,96.283,na,na,na,na,na,77.726
2007 H1,77.793,73.233,71.063,70.552,na,na,na,na,na,na,na,74.305,na,na,na,na,na,na,69.484,na,na,na,na,64.791,na,na,na,66.927,na,na,65.895,na,na,na,72.422,na,na,na,na,84.89,na,na,na,81.376,na,na,na,73.633,74.913,73.79,81.946,74.911,na,na,81.324,93.912,94.117,na,na,na,93.367,93.364,na,na,na,76.489,73.993,82.13,na,na,na,na,79.138,97.41,na,na,na,na,na,72.228,na,na,73.669,83.745,na,na,74.311,na,na,na,na,na,63.404,86.506,72.973,69.189,na,na,na,na,87.254,na,na,na,87.179,na,na,105.801,91.084,150.112,104.281,89.769,119.168,na,na,na,na,na,91.276,na,na,na,na,85.067,na,na,79.69,na,na,67.521,67.228,na,na,na,na,82.375,89.737,94.716,na,na,na,82.304,na,na,na,97.087,na,na,na,na,na,78.026
2007 H2,80.709,75.569,73.61,73.322,na,na,na,na,na,na,na,77.215,na,na,na,na,na,na,69.634,na,na,na,na,69.671,na,na,na,73.308,na,na,69.435,na,na,na,73.574,na,na,na,na,86.344,na,na,na,85.869,na,na,na,75.336,77.056,76.298,83.514,76.968,na,na,83.418,95.182,94.854,na,na,na,95.128,96.515,na,na,na,79.148,78.849,87.867,na,na,na,na,79.171,97.602,na,na,na,na,na,72.162,na,na,76.692,88.502,na,na,77.158,na,na,na,na,na,66.272,86.748,76.976,74.304,na,na,na,na,88.295,na,na,na,90.842,na,na,107.564,91.942,148.992,105.747,91.84,117.075,na,na,na,na,na,95.167,na,na,na,na,86.083,na,na,82.654,na,na,69.417,69.109,na,na,na,na,84.87,91.96,96.454,na,na,na,85.043,na,na,na,98.27,na,na,na,na,na,80.639
2008 H1,83.312,79.082,77.998,80.109,na,na,na,na,na,na,na,82.828,na,na,na,na,na,na,72.299,na,na,na,na,73.831,na,na,na,89.135,na,na,71.606,na,na,na,76.144,na,na,na,na,89.899,na,na,na,89.325,na,na,na,78.367,79.823,79.013,85.006,79.822,na,na,85.712,95.368,95.411,na,na,na,93.304,95.704,na,na,na,84.725,82.702,94.389,na,na,na,na,80.515,99.147,na,na,na,na,na,73.422,na,na,78.75,90.726,na,na,79.227,na,na,na,na,na,68.529,86.858,79.256,75.71,na,na,na,na,92.558,na,na,na,95.876,na,na,107.013,91.942,144.371,105.448,93.696,116.544,na,na,na,na,na,96.783,na,na,na,na,86.822,na,na,85.653,na,na,71.905,71.652,na,na,na,na,86.017,92.446,97.215,na,na,na,85.298,na,na,na,99.119,na,na,na,na,83.23,83.196
2008 H2,85.695,81.227,80.732,86.568,na,na,na,na,na,na,na,85.247,na,na,na,na,na,na,73.249,na,na,na,na,76.402,na,na,na,98.18,na,na,72.182,na,na,na,78.695,na,na,na,na,90.189,na,na,na,89.474,na,na,na,82.255,81.603,79.586,85.478,82.209,na,na,87.724,96.519,96.564,na,na,na,95.22,96.744,na,na,na,94.236,91.806,105.935,na,na,na,na,81.486,100.774,na,na,na,na,na,74.163,na,na,79.8,91.216,na,na,80.508,na,na,na,na,na,70.078,86.91,76.907,72.586,na,na,na,na,92.859,na,na,na,102.345,na,na,106.715,91.942,146.6,105.038,94.733,113.376,na,na,na,na,na,97.547,na,na,na,na,89.005,na,na,87.898,na,na,71.429,71.115,na,na,na,na,87.513,92.833,98.03,na,na,na,85.546,na,na,na,98.284,na,na,na,na,84.262,84.049
2009 H1,84.773,81.917,81.477,86.422,na,na,na,na,na,na,na,88.237,na,na,na,na,na,na,74.172,na,na,na,na,76.556,na,na,na,94.373,na,na,74.062,na,na,na,78.223,na,na,na,na,89.418,na,na,na,90.223,na,na,na,84.03,82.259,80.106,87.242,82.842,na,na,87.882,96.03,96.912,na,na,na,94.251,93.417,na,na,na,91.722,92.535,86.345,na,na,na,na,81.659,99.912,na,na,na,na,na,74.678,na,na,80.562,90.704,na,na,81.898,na,na,na,na,na,70.686,88.203,73.595,68.802,na,na,na,na,92.112,na,na,na,90.852,na,na,107.784,91.942,148.655,106.069,93.803,111.383,na,na,na,na,na,97.76,na,na,na,na,91.089,na,na,85.977,na,na,72.08,71.755,na,na,na,na,88.571,92.861,98.062,na,na,na,85.906,na,na,na,97.76,na,na,na,na,82.957,82.756
2009 H2,85.243,82.028,81.258,86.12,na,na,na,na,na,na,na,88.39,na,na,na,na,na,na,73.657,na,na,na,na,76.617,na,na,na,91.939,na,na,73.586,na,na,na,78.197,na,na,na,na,91.094,na,na,na,89.43,na,na,na,83.85,82.575,80.206,87.4,83.262,na,na,88.113,97.647,98.663,na,na,na,96.153,94.592,na,na,na,90.787,91.366,86.653,na,na,na,na,82.134,99.695,na,na,na,na,na,75.377,na,na,80.862,91.586,na,na,82.234,na,na,na,na,na,70.714,88.108,77.732,74.343,na,na,na,na,90.922,na,na,na,86.503,na,na,106.463,91.942,139.855,105.068,92.248,110.678,na,na,na,na,na,97.881,na,na,na,na,91.376,na,na,82.757,na,na,72.332,72.018,na,na,na,na,88.495,92.964,97.947,na,na,na,85.916,na,na,na,98.507,na,na,na,na,83.818,83.595
2010 H1,86.453,82.711,82.698,87.614,na,na,na,na,na,na,na,89.395,na,na,na,na,na,na,75.175,na,na,na,na,77.481,na,na,na,91.38,na,na,75.096,na,na,na,81.197,na,na,na,na,92.901,na,na,na,89.824,na,na,na,84.794,82.788,80.575,87.665,83.41,na,na,87.93,96.406,97.528,na,na,na,94.863,92.933,na,na,na,91.979,91.348,94.214,na,na,na,na,82.501,100.06,na,na,na,na,na,75.741,na,na,81.542,91.625,na,na,83.333,na,na,na,na,na,71.557,88.135,81.363,78.792,na,na,na,na,91.119,na,na,na,89.929,na,na,104.272,91.942,131.007,103.159,93.364,109.411,na,na,na,na,na,97.857,na,na,na,na,91.659,na,na,85.465,na,na,73.863,73.569,na,na,na,na,89.503,93.235,98.379,na,na,na,86.05,na,na,na,98.597,na,na,na,na,85.249,85.08
2010 H2,88.364,83.459,83.839,88.315,na,na,na,na,na,na,na,90.325,na,na,na,na,na,na,76.309,na,na,na,na,79.551,na,na,na,91.178,na,na,75.325,na,na,na,83.883,na,na,na,na,93.472,na,na,na,90.445,na,na,na,85.575,83.292,81.541,87.882,83.748,na,na,88.102,98.334,99.367,na,na,na,96.282,95.346,na,na,na,94.619,94.229,95.545,na,na,na,na,82.989,99.541,na,na,na,na,na,76.557,na,na,82.797,93.015,na,na,84.839,na,na,na,na,na,72.643,88.846,85.556,83.939,na,na,na,na,91.354,na,na,na,93.205,na,na,105.199,91.942,127.056,104.304,94.489,108.496,na,na,na,na,na,96.046,na,na,na,na,91.796,na,na,89.239,na,na,75.462,75.163,na,na,na,na,91.358,93.812,98.817,na,na,na,86.563,na,na,na,99.9,na,na,na,na,86.953,86.765
2011 H1,90.733,85.018,85.766,89.061,na,na,na,na,na,na,na,92.214,na,na,na,na,na,na,79.535,na,na,na,na,81.107,na,na,na,93.984,na,na,77.901,na,na,na,85.858,na,na,na,na,94.914,na,na,na,91.692,na,na,na,86.976,84.622,82.542,88.917,85.248,na,na,88.807,97.09,98.176,na,na,na,94.873,93.873,na,na,na,98.708,98.538,98.433,na,na,na,na,86.981,99.771,na,na,na,na,na,81.753,na,na,83.738,94.118,na,na,85.812,na,na,na,na,na,73.772,88.987,91.64,91.416,na,na,na,na,91.843,na,na,na,95.292,na,na,103.239,91.942,122.998,102.425,92.126,107.633,na,na,na,na,na,86.226,na,na,na,na,91.885,na,na,90.628,na,na,76.928,76.575,na,na,na,na,94.736,94.198,99.321,na,na,na,87.021,na,na,na,99.049,na,na,na,na,88.787,88.688
2011 H2,93.258,86.218,86.701,90.175,na,na,na,na,na,na,na,92.637,na,na,na,na,na,na,81.038,na,na,na,na,83.296,na,na,na,96.526,na,na,78.067,na,na,na,85.458,na,na,na,na,95.449,na,na,na,93.312,na,na,na,88.09,85.989,84.163,89.958,86.544,na,na,89.538,97.913,99.35,na,na,na,95.358,93.584,na,na,na,104.681,104.461,104.597,na,na,na,na,89.171,100.119,na,na,na,na,na,84.529,na,na,84.5,95.34,na,na,86.432,na,na,na,na,na,74.733,88.987,95.165,95.68,na,na,na,na,92.403,na,na,na,96.541,na,na,103.079,91.942,117.445,102.5,93.05,106.213,na,na,na,na,na,88.722,na,na,na,na,92.018,na,na,91.424,na,na,77.751,77.401,na,na,na,na,95.52,94.587,99.939,na,na,na,87.305,na,na,na,98.911,na,na,na,na,90.672,90.435
2012 H1,95.334,87.328,88.109,91.13,na,na,na,na,na,na,na,94.111,na,na,na,na,na,na,83.828,na,na,na,na,84.963,na,na,na,98.619,na,na,79.433,na,na,na,86.088,na,na,na,na,95.083,na,na,na,93.901,na,na,na,89.114,86.915,85.765,89.424,87.311,na,na,89.726,98.26,99.536,na,na,na,94.852,94.668,na,na,na,108.918,108.85,107.978,na,na,na,na,89.586,99.955,na,na,na,na,na,85.131,na,na,86.94,96.08,na,na,89.726,na,na,na,na,na,78.223,89.021,98.026,98.256,na,na,na,na,96.532,na,na,na,98.103,na,na,103.128,91.942,117.587,102.546,93.364,104.576,na,na,na,na,na,89.854,na,na,na,na,92.123,na,na,91.857,na,na,80.026,79.735,na,na,na,na,96.023,94.957,99.695,na,na,na,87.638,na,na,na,98.737,na,na,na,na,92.3,91.981
2012 H2,97.075,87.888,88.578,91.456,na,na,na,na,na,na,na,94.21,na,na,na,na,na,na,83.17,na,na,na,na,86.557,na,na,na,97.608,na,na,80.353,na,na,na,87.341,na,na,na,na,95.26,na,na,na,94.807,na,na,na,90.342,87.532,86.777,89.378,87.82,na,na,90.079,99.637,101.06,na,na,na,97.304,95.375,na,na,na,111.583,112.247,106.755,na,na,na,na,90.799,100.056,na,na,na,na,na,86.7,na,na,88.633,98.198,na,na,91.388,na,na,na,na,na,80.387,89.021,102.008,103.213,na,na,na,na,96.566,na,na,na,99.814,na,na,102.993,91.942,117.596,102.405,93.708,104.036,na,na,na,na,na,90.636,na,na,na,na,92.3,na,na,92.221,na,na,80.93,80.656,na,na,na,na,96.464,95.836,100.257,na,na,na,87.827,na,na,na,98.741,na,na,na,na,93.69,93.342
2013 H1,98.005,88.913,89.945,92.285,na,na,na,na,na,na,na,94.723,na,na,na,na,na,na,85.828,na,na,na,na,88.454,na,na,na,96.849,na,na,82.721,na,na,na,88.782,na,na,na,na,95.157,na,na,na,95.072,na,na,na,90.834,88.345,87.714,89.833,88.615,na,na,90.521,99.036,100.375,na,na,na,96.457,95.091,na,na,na,112.847,114.314,103.765,na,na,na,na,93.861,100.085,na,na,na,na,na,90.735,na,na,90.297,98.927,na,na,92.963,na,na,na,na,na,82.013,92.707,102.075,103.206,na,na,na,na,96.838,na,na,na,101.276,na,na,101.8,91.942,115.445,101.248,93.879,103.369,na,na,na,na,na,92.422,na,na,na,na,92.311,na,na,91.664,na,na,83.045,82.836,na,na,na,na,96.61,97.211,101.14,na,na,na,88.221,na,na,na,98.831,na,na,na,na,94.306,94.011
2013 H2,98.943,89.999,90.83,93.053,na,na,na,na,na,na,na,95.45,na,na,na,na,na,na,86.462,na,na,na,na,90.471,na,na,na,97.858,na,na,84.097,na,na,na,89.485,na,na,na,na,94.661,na,na,na,95.793,na,na,na,91.151,89.555,89.03,90.671,89.821,na,na,90.898,99.497,100.95,na,na,na,95.56,95.453,na,na,na,113.929,115.766,102.885,na,na,na,na,95.354,100.609,na,na,na,na,na,92.532,na,na,91.937,99.586,na,na,94.066,na,na,na,na,na,83.789,97.465,102.566,103.765,na,na,na,na,96.966,na,na,na,102.968,na,na,101.437,91.942,118.145,100.748,95.307,102.939,na,na,na,na,na,94.718,na,na,na,na,92.44,na,na,93.358,na,na,84.091,83.906,na,na,na,na,96.928,97.125,101.054,na,na,na,88.103,na,na,na,98.227,na,na,na,na,95.128,94.83
2014 H1,99.544,91.62,92.605,93.764,94.828,102.105,93.172,100.809,91.617,91.289,97.784,96.606,95.972,93.158,91.691,96.733,104.528,94.944,88.345,85.781,80.915,92.213,92.34,92.932,88.914,96.476,93.752,97.202,89.41,101.213,89.2,84.631,91.641,93.582,91.664,90.843,89.719,88.176,96.367,94.041,96.819,94.35,91.153,96.061,96.871,96.571,94.844,92.413,91.081,90.158,92.932,91.447,na,na,91.504,98.903,99.474,100.758,99.183,97.937,98.687,97.072,94.565,99.232,97.457,114.103,116.072,102.329,75.744,75.032,119.346,104.275,95.876,100.155,97.057,99.826,101.785,103.349,99.652,93.482,101.073,92.043,93.225,99.567,99.116,101.182,95.873,177.723,97.017,92.521,97.598,87.311,86.174,97.513,101.765,102.59,113.518,95.744,95.616,91.893,98.416,99.596,99.322,87.863,102.545,102.658,99.93,100.983,93.63,118.815,100.234,96.415,103.784,104.846,118.078,99.867,96.948,95.888,96.078,93.535,96.835,101.474,98.029,92.16,87.587,95.812,94.623,95.469,91.36,86.018,85.856,104,103.788,85.675,81.97,98.471,98.088,100.81,96.508,98.978,103.051,92.304,106.011,103.83,88.302,98.761,100.56,98.355,94.043,97.558,95.812,95.487
2014 H2,99.422,92.498,93.512,94.478,96.203,101.163,93.208,99.851,93.838,92.284,98.039,96.807,96.109,93.913,91.934,96.115,105.455,95.589,88.833,87.094,83.324,90.754,92.29,95.112,92.556,96.317,99.404,98.662,90.734,102.742,90.367,87.022,91.917,94.404,92.678,91.736,91.069,90.604,96.315,94.736,98.275,94.761,92.63,96.777,97.629,96.576,96.181,93.859,91.944,90.779,93.876,92.45,na,na,92.246,98.033,99.065,101.206,97.586,101.546,97.919,94.665,94.235,94.342,97.613,112.931,114.81,101.701,75.744,75.032,118.369,103.307,96.674,101.959,98.512,98.886,106.546,105.377,99.944,93.716,101.401,92.259,94.054,100.556,100.342,101.32,95.172,174.154,93.711,93.325,95.904,87.39,88.521,97.417,100.381,100.273,110.31,103.042,91.988,91.544,99.336,101.21,99.323,87.968,104.025,104.248,98.838,101.869,96.824,117.069,101.222,96.095,103.314,104.092,116.588,100.04,96.331,96.141,95.792,93.957,94.148,96.872,98.492,93.054,87.626,97.389,94.157,96.072,86.769,86.826,86.671,104,103.788,86.962,82.176,98.75,98.565,100.699,96.445,99.184,102.792,94.493,104.636,107.262,90.94,98.559,100.915,98.027,95.716,97.832,95.939,95.645
2015 H1,99.176,93.546,94.26,95.373,94.944,100.625,94.807,99.969,94.568,94.226,98.503,97.681,96.977,95.027,93.039,96.847,105.044,97.177,90.318,88.687,86.136,92.928,92.655,95.449,93.496,95.74,100.991,98.523,91.007,102.392,90.817,86.771,93.005,94.608,93.63,93.06,93.083,90.322,96.958,94.466,98.916,94.234,92.946,96.494,97.147,96.52,95.869,94.829,93.155,92.549,94.825,93.376,na,na,92.061,98.087,98.512,100.95,96.948,100.728,97.841,96.743,94.209,98.84,96.399,110.487,113.404,93.052,75.744,90.722,102.566,94.158,96.311,101.501,98.37,99.309,107.017,104.181,99.421,93.406,101.18,91.933,93.185,100.671,100.521,101.213,91.156,94.919,92.758,90.257,95.29,88.046,89.781,97.417,100.201,100.071,111.404,117.263,87.803,91.915,100.559,102.576,99.514,92.147,100.512,100.651,97.276,102.267,100.018,117.069,101.623,96.42,103.417,104.092,115.064,101.071,97.012,96.726,96.456,94.126,98.237,95.619,98.838,94.003,87.647,99.079,94.232,95.403,89.712,88.813,88.684,102,100.315,88.658,85.847,98.772,98.335,100.437,97.337,99.276,101.985,94.5,104.092,108.005,90.94,97.457,101.956,96.443,96.872,97.956,95.989,95.683
2015 H2,98.751,94.119,94.137,95.293,94.342,100.856,95.209,98.203,93.75,94.864,97.924,97.003,96.459,96.102,94.225,95.386,104.495,96.332,89.457,88.022,87.346,91.457,91.674,96.28,96.601,96.167,95.6,96.359,90.076,99.593,91.995,87.48,95.054,94.068,92.451,91.378,91.291,90.982,95.514,96.021,94.046,97.092,92.557,96.949,97.246,96.746,96.866,94.882,94.109,94.172,95.103,94.008,na,na,92.085,98.97,99.306,102.648,97.264,101.824,99.039,97.85,94.978,99.937,99.47,108.51,111.446,90.953,75.744,90.722,99.31,90.91,95.068,101.704,99.521,98.86,105.548,104.643,98.44,91.354,99.606,89.79,93.936,101.124,101.056,101.37,92.482,96.753,93.343,91.883,96.147,89.749,90.341,97.417,99.039,98.372,108.219,122.223,90.904,88.416,101.253,103.539,99.823,92.634,99.658,99.774,96.969,101.264,100.018,119.307,100.47,96.725,103.326,104.091,114.275,100.734,96.655,97.619,96.386,94.379,98.535,87.027,99.7,93.939,87.368,99.187,94.998,95.941,91.358,89.977,89.851,100,97.395,89.769,87.963,99.617,98.233,100.282,97.365,99.419,101.646,94.194,102.376,107.268,90.94,97.429,101.702,96.465,98.037,98.085,95.898,95.634
2016 H1,98.301,95.481,96.278,96.426,95.279,102.725,96.41,100.051,96.237,95.094,99.86,99.344,100.25,97.007,94.111,99.4,103.154,97.437,93.63,92.166,91.448,96.878,94.676,97.273,97.918,96.865,96.565,97.521,90.939,100.908,93.463,89.88,95.484,96.531,96.634,98.716,94.238,95.396,96.701,96.629,96.484,97.374,93.526,97.034,97.875,96.128,97.1,96.582,95.044,95.185,96.593,94.85,na,na,92.428,99.411,100.176,103.61,98.277,101.752,99.231,96.934,97.449,96.336,97.26,105.917,109.644,83.638,75.744,90.722,86.373,88.36,97.026,102.005,100.017,97.517,105.264,104.965,98.873,94.24,99.561,93.232,93.945,100.68,100.582,101.032,93.655,96.791,94.283,92.886,96.752,92.001,89.442,97.897,96.145,94.688,103.582,124.874,83.973,88.448,100.816,102.137,100,95.798,97.909,97.955,96.829,101.418,100.018,120.134,100.594,97.232,103.245,103.926,114.037,100.361,96.655,98.047,97.044,96.123,94.311,92.881,99.914,97.824,96.018,99.266,95.115,96.077,91.403,91.321,91.208,100,97.475,90.652,90.431,100.006,98.777,100.874,97.694,99.466,102.551,94.487,103.307,107.082,91.19,98.708,101.472,98.084,97.949,98.224,95.797,95.517
2016 H2,98.572,96.038,96.454,96.645,95.469,100.968,97.108,100.128,95.972,95.411,99.228,99.421,99.92,98.184,94.152,99.712,103.252,97.475,93.999,93.379,96.243,93.667,95.879,97.624,98.899,96.762,96.418,94.476,89.397,97.09,93.787,91.955,94.047,98.058,96.837,96.616,95.324,97.151,97.912,97.101,96.134,97.547,95.741,96.744,98.05,95.704,96.506,97.093,95.81,95.82,97.571,95.676,na,na,93.041,98.078,99.478,101.406,98.128,101.805,97.865,93.515,92.845,93.741,94.209,104.15,107.319,85.206,75.744,90.722,89.195,88.638,97.813,101.799,100.415,99.819,104.381,104.134,98.789,95.581,99.859,94.77,95.187,101.002,101.302,99.937,95.148,98.449,95.687,94.623,97.576,93.534,91.248,97.943,98.31,97.706,105.093,122.818,87.753,93.346,100.798,102.099,100,95.831,97.653,97.724,95.99,101.357,100.018,119.706,100.55,97.693,102.367,102.759,112.245,99.411,96.648,98.02,96.735,96.412,93.775,92.547,98.95,99.667,100.07,99.345,96.399,96.636,95.485,92.969,92.878,100,98.991,92.435,92.103,99.931,98.282,99.937,98.016,99.857,100.635,94.568,102.833,106.169,91.506,98.896,101.618,98.282,97.795,97.665,96.606,96.425
2017 H1,98.988,96.857,97.476,97.126,95.225,102.628,97.29,100.332,97.252,96.303,99.646,99.684,100.011,99.604,94.231,100.395,101.414,98.239,96.221,95.66,98.623,98.226,95.568,97.891,99.327,97.355,94.971,95.706,91.261,97.994,96.188,92.357,98.389,99.32,98.046,97.136,96.044,99.71,99.327,98.438,98.498,98.966,96.152,96.807,98.05,94.902,97.43,97.364,96.518,96.394,97.975,96.488,na,na,94.22,99.655,100.479,101.706,99.851,100.797,99.542,96.969,97.173,96.918,95.651,103.098,105.232,90.337,75.744,100,96.597,94.374,98.139,100.985,99.906,97.998,103.291,102.964,98.287,96.546,99.324,96.019,96.447,100.623,100.826,99.902,96.345,99.068,96.734,95.586,98.147,95.799,93.513,99.209,99.626,100.075,104.416,128.185,92.673,98.178,98.629,97.882,100,98.08,97.976,97.977,97.966,101.752,100.018,119.181,100.988,97.447,101.571,102.087,107.889,100.114,98.284,97.881,97.258,97.808,94.527,93.684,98.198,99.822,100.071,99.623,95.753,95.785,95.627,94.421,94.347,100,100.49,93.639,94.17,100.07,98.745,99.605,98.472,100.173,99.764,94.906,104.394,104.996,91.841,100.852,101.649,100.672,97.872,100.053,97.591,97.455
2017 H2,99.019,97.351,97.739,97.129,94.57,101.722,97.365,99.987,97.121,97.003,98.833,100.202,100.148,100.751,94.106,100.587,102.917,99.022,96.123,96.015,99.541,95.497,96.752,98.136,99.98,97.799,93.128,96.595,93.625,98.124,96.085,94.605,96.387,99.209,98.308,98.058,96.108,99.536,99.253,99.079,101.229,99.343,96.736,97.882,97.544,97.368,98.671,98.528,97.139,96.802,98.359,97.273,na,na,94.441,99.035,99.626,99.834,99.299,100.795,100.001,96.886,96.419,97.411,95.509,101.646,103.058,93.207,87.181,100,95.273,96.146,98.76,100.645,99.343,97.897,103.152,101.917,99.523,97.705,99.72,97.323,97.402,100.84,101,100.266,97.105,100.003,97.597,96.118,98.933,96.842,95.154,99.805,99.886,100.484,104.238,119.363,94.672,98.608,98.596,97.851,100,97.92,97.583,97.574,97.765,102.149,100.018,118.254,101.446,98.114,102.268,102.659,110.337,99.189,98.628,98.813,97.939,98.059,94.527,96.415,99.311,99.766,99.962,99.61,96.503,96.247,97.492,95.428,95.357,100,100.49,95.071,94.701,100.843,98.595,99.241,98.593,100.06,99.13,94.695,103.392,102.61,92.071,101.426,101.998,101.297,98.115,100.013,98.108,98.028
2018 H1,99.27,98.184,98.603,97.859,94.879,98.873,97.97,101.395,98.803,97.946,98.465,99.853,100.34,101.747,93.817,100.338,98.695,99.367,98.843,98.495,100.478,100.382,98.123,99.343,99.983,100.022,94.746,99.146,98.752,99.349,97.123,94.729,98.393,99.456,98.216,97.491,97.971,99.296,98.479,99.937,101.194,100.517,96.753,97.85,97.931,96.652,98.887,99.017,97.953,97.943,98.325,97.98,na,na,95.018,100.615,101.067,101.591,100.632,102.051,100.21,99.215,98.45,100.558,95.003,100.714,101.359,96.861,87.181,100,101.525,98.574,98.96,100.168,99.002,98.398,101.891,101.492,99.131,98.284,99.761,98.004,98.632,101.311,101.69,99.964,98.036,100.079,98.625,97.308,99.5,97.565,97.34,99.943,99.693,100.305,100.879,137.822,98.638,99.194,97.577,95.754,100,99.69,99.347,99.366,98.915,101.371,100.018,115.732,100.741,98.467,101.736,100.752,110.407,97.865,99.589,99.202,98.528,98.644,96.131,97.895,99.378,99.804,100.039,99.616,97.054,96.786,98.089,97.164,97.122,100,100.361,97.248,96.193,100.362,99.511,99.17,98.559,100.211,98.954,98.767,102.732,100.983,97.766,101.462,100.998,101.565,99.547,100.105,98.772,98.758
2018 H2,99.606,98.812,99.137,99.143,97.524,101.504,99.868,99.946,98.669,99.133,99.754,99.857,100.084,98.262,96.642,99.675,102.203,99.418,98.489,98.64,102.203,97.196,99.031,99.803,100.063,100.161,97.639,99.603,99.882,99.46,98.887,98.21,99.068,100.172,97.888,97.562,96.069,97.989,99.442,100.424,99.552,100.777,99.411,99.08,100.599,97.01,99.604,100.231,98.634,98.533,98.531,98.765,na,na,95.672,100.938,101.256,101.579,100.803,102.801,101.006,99.878,99.003,100.868,98.406,101.291,100.543,105.765,100,100,110.315,101.346,99.494,100.687,100.176,98.63,101.354,101.325,100.316,98.826,100.461,98.516,99.178,100.538,100.843,99.449,98.916,100.284,99.66,98.156,100.49,98.388,98.464,99.943,98.776,99.055,97.42,106.951,101.191,99.517,97.592,95.816,100,99.465,99.175,99.156,99.611,100.477,100.018,107.448,100.17,99.429,101.277,98.954,110.353,97.294,100.107,99.376,98.866,98.496,96.604,98.847,100.163,99.856,99.821,99.885,99.098,98.596,101.033,98.159,98.127,100,100.086,98.402,97.216,100.559,99.759,99.427,98.516,99.629,99.658,100.374,101.276,101.038,100.124,99.699,98.995,99.858,100,100.026,99.424,99.376
